Program:    MAESTRA                                                                         
Control:    Run a single tree in a 10x10 stand of trees.                                    
Trees:      10x10 trees plot, 1000 trees on one hectare plot.                               
Structure:                                                                      Multispecies
Physiology:                                                                     Multispecies
Met data:   HFE Met station 2013-9-14 to 2014-5-26                                          
Water bal.:                                                                                 
                                                                                
DOY: simulation date
Tree: tree number
Spec: tree species number
absPAR:   absorbed PAR              MJ tree-1 d-1
absNIR:   absorbed NIR              MJ  tree-1 d-1
absTherm: absorbed thermal          MJ tree-1 d-1
totPs: gross photosynthesis         mol tree-1 d-1
totRf: daily foliar respiration     mol tree-1 d-1
netPs: photosyn. net of foliar resp   mol tree-1 d-1
totLE1: daily transpiration         mol H2O tree-1 d-1
totLE2: daily transpirn (CANOPY calc) mol H2O m-2 d-1
totH:  daily sensible heat flux     MJ tree-1 d-1
                                                                                
Columns: DOY Tree Spec absPAR absNIR absTherm totPs totRf netPs totLE1 totLE2 totH
    214   45    1      31.3023      10.3339    -140.7806       5.7471       1.6329       4.1142     444.8594      53.2224     -50.3187
    215   45    1      43.1927      14.0421    -145.6264       7.1573       1.7583       5.3989     635.9214      74.8549     -35.3865
    216   45    1      48.0149      15.9003    -143.6219       7.3960       1.6023       5.7936     704.4296      82.0986     -37.6163
    217   45    1      47.0832      15.5558    -144.3958       7.4202       1.6682       5.7520     690.5780      80.9683     -32.7673
    218   45    1      45.0689      14.8565    -142.5017       7.3215       1.5193       5.8021     663.9174      78.0656     -33.6023
    219   45    1      46.8771      15.4452    -143.0714       7.3551       1.5413       5.8138     656.5066      76.9328     -31.2905
    220   45    1      48.4769      15.9725    -140.5065       7.5411       1.3668       6.1742     694.5822      80.9683     -30.3979
    221   45    1      40.2076      13.2574    -139.4076       6.9639       1.4267       5.5371     510.1758      61.2462     -31.2583
    222   45    1      37.6524      12.2863    -138.6160       6.5308       1.4072       5.1236     517.7231      62.0763     -34.8239
    223   45    1      40.6788      13.4119    -144.9169       6.5129       1.8107       4.7022     671.1313      78.6481     -41.3786
