Program:    MAESTRA                                                                         
Control:    Run a single tree in a 10x10 stand of trees.                                    
Trees:      10x10 trees plot, 1000 trees on one hectare plot.                               
Structure:                                                                      Multispecies
Physiology:                                                                     Multispecies
Met data:   HFE Met station 2013-9-14 to 2014-5-26                                          
Water bal.:                                                                                 
                                                                                
DOY: simulation date
Tree: tree number
Spec: tree species number
Hour:  hour of the day
hrPAR: absorbed PAR              umol tree-1 s-1
hrNIR: absorbed NIR              W tree-1
hrTHM: absorbed thermal          W tree-1
hrPS: photosynthesis (net of leaf resp) umol tree-1 s-1
hrRf:  hourly leaf respiration   umol tree-1 s-1
hrRmW: hourly stem + branch Rm   umol tree-1 s-1
hrLE:  hourly transpiration      mmol tree-1 s-1
LECAN: hourly transpirn: CANOPY calc : mmol H2O m-2 s-1
Gscan: canopy stomatal conductance : mol CO2 tree-1 s-1
Gbhcan: canopy boundary layer conductance to heat : mol tree-1 s-1
hrH:   hourly sensible heat flux:  MJ tree-1 s-1
TCAN: Average foliage temperature (deg C)
ALMAX: Canopy maximum leaf photosynthesis rate (umol m-2 s-1)
PSIL: Canopy average leaf water potential (MPa)
PSILMIN: Canopy minimum leaf water potential (MPa)
CI : Canopy average intercellular CO2 conc. (ppm)
TAIR: Air temperature (deg C)
VPD: vapor pressure deficit (kPa)
PAR: Above-canopy incident PAR (umol m-2 s-1)
ZEN: Zenithal angle (rad)
AZ: Asimutal angle (rad)
                                                                                
Columns: DOY Tree Spec HOUR hrPAR hrNIR hrTHM hrPs hrRf hrRmW hrLE LECAN Gscan Gbhcan hrH TCAN ALMAX PSIL PSILMIN CI TAIR VPD PAR ZEN AZ
      4   45    1    9    831.24689     52.35051   -425.20447     32.48953      3.07924      1.12733      2.16687      0.30669      0.40404      4.86231     -0.28695     16.65365      9.88386      0.00000      0.00000    310.44495     16.86770      0.49158    417.89996      1.03308      2.01319
      4   45    1   10   2175.93286    137.85960   -484.55093     60.35623      3.83914      1.39099      6.24805      0.78633      0.56992      4.73463     -0.14654     19.80441     17.75979      0.00000      0.00000    278.82224     19.91361      0.89244   1144.40002      0.84781      2.24308
      4   45    1   11   2698.67188    174.29500   -515.61896     64.37904      4.40536      1.59047      8.27853      1.00768      0.54698      4.69729     -0.11579     21.76947     19.01873      0.00000      0.00000    264.68823     21.85580      1.19126   1589.05005      0.69955      2.55358
      4   45    1   12   2217.68799    142.25957   -489.17328     59.88026      4.37514      1.58755      7.94302      0.99183      0.50201      4.75059     -0.21184     21.67146     17.42968      0.00000      0.00000    263.85703     21.82923      1.27793   1246.80005      0.61699      2.96205
      4   45    1   13   1786.28418    113.35098   -461.00250     53.99005      3.92662      1.42934      6.53787      0.82504      0.47461      4.79029     -0.24545     20.12642     15.72176      0.00000      0.00000    270.68793     20.30774      1.12451    940.99994      0.62719      3.41341
      4   45    1   14   2181.37793    139.18008   -475.11765     61.02309      3.70783      1.34295      6.14636      0.77178      0.58666      4.74350     -0.13023     19.30727     17.59022      0.00000      0.00000    279.63400     19.40424      0.85090   1192.30005      0.72622      3.80269
      4   45    1   15   2475.27441    156.43347   -518.30054     61.31858      4.59478      1.66385      8.27472      1.02343      0.50643      4.70971     -0.18481     22.37102     18.35946      0.00000      0.00000    263.32339     22.50951      1.30702   1288.59985      0.88423      4.09373
      4   45    1   16   1485.58350     92.35718   -490.80667     45.61958      4.51804      1.65112      6.52948      0.82598      0.36949      4.78993     -0.36109     22.13068     13.73769      0.00000      0.00000    263.15237     22.39825      1.44625    694.70001      1.07467      4.31090
      4   45    1   17    960.63098     58.36412   -478.99750     32.79767      4.17651      1.53143      4.35600      0.55080      0.27590      4.81807     -0.40258     21.00784     10.50519      0.00000      0.00000    271.71075     21.30762      1.29155    390.19998      1.28194      4.48438
      4   45    1   18    166.41611     10.48886   -442.34927      4.26293      3.69947      1.35969      0.50276      0.06106      0.03847      4.84916     -0.41766     19.27518      1.55219      0.00000      0.00000    288.13147     19.58375      1.02653     83.80000      1.49732      4.63590
